[0.8817439 0.113976 ],[1.7042876 0.4393401],[2.3579757 0.928535 ],[2.8529663 1.499866 ],[3.1826231 2.0600195],[3.34099   2.6012182],[3.298015  3.1126523],[3.095337  3.5424662],,
[1.0850666  0.13596058],[2.0997107  0.47958183],[3.05026   0.9772496],[3.8581052 1.5281196],[4.5452886 2.101612 ],[5.1506906 2.6050534],[5.6701255 2.963509 ],[6.199044  3.0307055],,
[0.6835347  0.10574245],[1.3427303  0.44162035],[1.9041724  0.98433065],[2.3163602 1.6569495],[2.5529463 2.3744907],[2.612722  3.0398054],[2.6007178 3.6551294],[2.569472 4.164429],,
[0.51146024 0.09011936],[1.0607532 0.3641324],[1.5501704 0.8689289],[1.8425275 1.5358815],[1.8749812 2.260251 ],[1.6551654 2.9704561],[1.3118829 3.5910292],[0.9393723 4.0161266],,
[0.994419   0.14054489],[1.852243  0.5291128],[2.5038023 1.11443  ],[2.924707  1.8328991],[3.0533726 2.5730186],[2.8837993 3.2786975],[2.5070581 3.9374175],[2.0561411 4.4191732],,
[0.7871969  0.08214712],[1.5013694  0.28932428],[2.0674925 0.5554242],[2.521236  0.8407235],[2.898733  1.1231837],[3.1984155 1.3840003],[3.443255  1.5841408],[3.664134  1.7174463],,
[0.7078581  0.10697412],[1.2089044  0.41084194],[1.5598516 0.9539838],[1.83617   1.7850194],[1.975705 2.645948],[2.0516057 3.4416595],[2.2014775 4.0495787],[2.1956286 4.380912 ],,
[0.9098608  0.05354691],[1.6976717 0.1844244],[2.360435   0.39227867],[2.8676436  0.67890406],[3.1164057 0.9346895],[3.235406  1.2385855],[3.142793  1.4042511],[2.9800632 1.511868 ],,
[0.5404529  0.10057211],[0.9818753 0.3924117],[1.2225095  0.74446726],[1.3123639 1.1107068],[1.2049048 1.452424 ],[0.8696151 1.8197298],[0.3072317 2.1007295],[-0.39920753  2.2153149 ],,
[0.9091297 0.1343832],[1.63952   0.4907546],[2.1368625 1.0428653],[2.4141004 1.724783 ],[2.536548 2.482892],[2.4930267 3.1529226],[2.3155632 3.6785607],[2.0336006 4.01673  ],,
[0.6752925 0.1137867],[1.3452189 0.4563918],[1.9110491 1.0563583],[2.2711768 1.8326812],[2.4556992 2.7093081],[2.5124226 3.6244369],[2.4028876 4.428032 ],[2.1589613 5.025379 ],,
[1.0342748  0.13522577],[2.0471807  0.49388838],[2.9920838 1.0598173],[3.7246141 1.7274017],[4.2365627 2.3846946],[4.512867 2.896772],[4.5485344 3.199288 ],[4.41475  3.299559],,
[0.53312063 0.0870676 ],[0.93450594 0.25684357],[1.2246195 0.510448 ],[1.4090023 0.8307524],[1.458231  1.1075549],[1.3516393 1.4176745],[1.1438949 1.7678585],[0.8887711 2.1142788],,
[0.4508452  0.06592751],[0.8316897  0.24442959],[1.121181  0.5250139],[1.3192061 0.8263221],[1.4373693 1.1081147],[1.5056386 1.3660321],[1.5304569 1.6034718],[1.5440791 1.8094816],,
[0.21887794 0.05090141],[0.3913863  0.14492273],[0.52120775 0.30983305],[0.59560984 0.50058985],[0.6168383  0.68302536],[0.5165664  0.82105017],[0.26829654 0.8917308 ],[-0.12130544  0.8563938 ],,
[0.334413   0.05227375],[0.5951548  0.13050985],[0.82296836 0.26511955],[0.99993813 0.45323372],[1.1165475 0.678041 ],[1.150532  0.9399233],[1.0741072 1.2157373],[0.8926565 1.4796252],,
[0.2835156  0.06033039],[0.49395084 0.13951588],[0.61798656 0.2627101 ],[0.6665102  0.41263676],[0.638574  0.5718117],[0.47429547 0.7414684 ],[0.18348977 0.87218   ],[-0.1965709  0.9195504],,
[0.5511911  0.09391403],[0.94400406 0.21067762],[1.1450661  0.33260536],[1.2318997  0.46450567],[1.2473769  0.60253763],[1.1345167 0.7372093],[0.8544189 0.8741698],[0.46104193 0.96777105],,
[0.42699903 0.06948185],[0.78296    0.24147081],[1.1146425 0.5491104],[1.3850789  0.96196127],[1.5551318 1.4137573],[1.6181184 1.8808918],[1.6297282 2.3534951],[1.6019264 2.7629156],,
[0.2494426  0.06609106],[0.4687135  0.20748186],[0.6289954  0.51823187],[0.6909566 0.9989557],[0.5793028 1.5641718],[0.1883237 2.1655312],[-0.44791365  2.7457585 ],[-1.2648923  3.2432046],,
[0.36205137 0.0391283 ],[0.71676886 0.16046667],[0.9995487 0.386549 ],[1.2065954 0.6896019],[1.3760083 1.0932045],[1.5012914 1.5506315],[1.567515  2.0581274],[1.6011547 2.582128 ],,
[0.4617191  0.07006884],[0.8718846  0.20883656],[1.2308254  0.45024776],[1.5074322  0.80819225],[1.6622214 1.2527704],[1.7180147 1.7631259],[1.8058695 2.36549  ],[1.9058491 2.985456 ],,
[0.4282514  0.07100773],[0.7882155  0.20109034],[1.0048704  0.37819576],[1.1124336 0.5785103],[1.1585366 0.8122225],[1.1575073 1.0939541],[1.0994838 1.4074907],[0.99817127 1.701436  ],,
[0.4039991  0.06530571],[0.7558728  0.19662237],[0.98723775 0.38937092],[1.0828733 0.7106676],[1.0795752  0.93294907],[1.0383947 1.1408815],[0.95613766 1.3899145 ],[0.81257313 1.5785203 ],,
[0.40197873 0.06781435],[0.7671106  0.27860498],[1.0816414  0.69801664],[1.2852501 1.213573 ],[1.3594537 1.7910275],[1.2923808 2.330605 ],[1.0828608 2.8006139],[0.7587144 3.2059865],,
[0.28086847 0.08835125],[0.5093228  0.24750853],[0.6541253 0.570837 ],[0.7044733 1.035481 ],[0.54699355 1.5793386 ],[0.18826045 2.1629968 ],[-0.3648818  2.711844 ],[-1.0214372  3.1773057],,
[0.49029136 0.08327532],[0.8428993  0.18157578],[1.1056007  0.31195402],[1.3017089  0.46754885],[1.4197084 0.6183014],[1.4480485 0.7591815],[1.3903462 0.8864913],[1.2770861 1.0215359],,
[0.45742756 0.08490944],[0.8015508  0.26185417],[1.0493251 0.5148182],[1.1997325 0.8500304],[1.2415265 1.2647924],[1.1583186 1.7944522],[0.9757457 2.3837295],[0.7542961 2.9967093],,
[0.23914158 0.06338978],[0.44979274 0.14919186],[0.61909944 0.3128023 ],[0.71882874 0.5226784 ],[0.740276  0.7638178],[0.6300413 1.0002885],[0.3481164 1.2108974],[-0.08886792  1.3297286 ],,
[0.27760312 0.08448458],[0.50588375 0.25503206],[0.63625485 0.55001354],[0.6453633 0.9375591],[0.4806909 1.3673549],[0.11367202 1.8165216 ],[-0.4331789  2.2362747],[-1.0614167  2.615893 ],,
[0.48267454 0.09756517],[0.9510641  0.34247065],[1.3517158  0.76704025],[1.539861  1.2073045],[1.5363793 1.700531 ],[1.360846  2.2773323],[0.97887516 2.8782105 ],[0.40154338 3.4590383 ],,
[0.3672792  0.07816887],[0.65261555 0.22434711],[0.8649722 0.4676404],[0.9812042 0.7996845],[1.0022665 1.1768479],[0.88301766 1.5749478 ],[0.6511749 1.9616919],[0.34199834 2.3126311 ],,
[0.43594217 0.09860229],[0.7783517  0.26130295],[1.0045215 0.4872861],[1.1011647  0.75982046],[1.075675  1.0267267],[0.88310325 1.295095  ],[0.5140128 1.5454173],[0.01047306 1.7814155 ],,
[0.40881926 0.10617208],[0.761627   0.35208178],[1.092586  0.7843213],[1.2900546 1.4298887],[1.1847703 2.1297216],[0.6554959 2.8032336],[-0.1855576  3.396679 ],[-1.1882509  3.8886733],,
[0.41901702 0.04763937],[0.83471924 0.15844584],[1.1741459 0.3067274],[1.5102111  0.50150824],[1.8396232 0.7794213],[2.1324232 1.1536245],[2.375708  1.6246314],[2.6014721 2.1833944],,
[0.5566937  0.11642408],[1.0752454 0.4308009],[1.4603913 0.9305296],[1.6692597 1.5443144],[1.6396962 2.17317  ],[1.4277077 2.7688742],[1.0353365 3.2881117],[0.5322577 3.6678443],,
[0.37235284 0.06497622],[0.67302763 0.19469929],[0.8849924  0.43689537],[1.0306331 0.7738695],[1.0824134 1.1920242],[1.0230484 1.6643181],[0.83127254 2.118888  ],[0.516985  2.5150337],,
[0.36561087 0.07513714],[0.69656426 0.25113487],[0.94699526 0.5856638 ],[1.0751034 1.0654583],[1.0595876 1.6526542],[0.93569887 2.360931  ],[0.710652  3.1041613],[0.45622134 3.8255434 ],,
[0.4214625  0.03110313],[0.8268282  0.15565109],[1.2028686  0.42835522],[1.5392201 0.8659053],[1.893728  1.5414281],[2.2869809 2.440793 ],[2.6082587 3.440514 ],[2.8474696 4.4465714],,
[0.4369232  0.03561926],[0.8369479  0.18180275],[1.277386   0.49940062],[1.7042137  0.91774845],[2.0701463 1.4011083],[2.3526223 1.9747577],[2.5008366 2.4784331],[2.6214578 2.9341106],,
[0.21968707 0.05247784],[0.39822346 0.1115675 ],[0.5289466  0.22729206],[0.59691226 0.36689234],[0.5659277 0.5142937],[0.4024536 0.6825566],[0.10676272 0.8304477 ],[-0.24536811  0.9202652 ],,
[0.3148762  0.03647995],[0.6109155  0.12885237],[0.9339029  0.30619144],[1.2271683 0.5058751],[1.477919  0.7443776],[1.6849791 1.0708218],[1.8014351 1.4406013],[1.8041024 1.8308663],,
[0.448526   0.09097099],[0.78542405 0.25247192],[1.0390397  0.53778505],[1.2163444 0.9758086],[1.29207   1.4991846],[1.2128627 2.079362 ],[0.9946546 2.6783605],[0.6745435 3.2340655],,
[0.5781473  0.11747265],[1.0439467  0.39124012],[1.4090203  0.85900164],[1.6416922 1.4778328],[1.7057105 2.1559405],[1.5913774 2.8147388],[1.3295217 3.4295764],[0.96365166 3.9091992 ],,
[0.35311446 0.04026222],[0.6722069  0.19212008],[0.9554386 0.5653877],[1.1972034 1.2306714],[1.3715098 2.0862331],[1.4966387 3.062232 ],[1.6192342 4.098756 ],[1.7693315 5.1533356],,
[0.35541892 0.08557463],[0.7022986  0.25961876],[0.97547114 0.5482731 ],[1.1071359 0.8889308],[1.1261498 1.2449446],[0.98828316 1.6279645 ],[0.7223648 2.0204034],[0.34821838 2.3787465 ],,
[0.3195334  0.06080723],[0.5380497  0.10658216],[0.6485579  0.17718744],[0.7026834  0.29347134],[0.6737416  0.45851374],[0.56393397 0.707952  ],[0.3462643 0.988636 ],[0.08480288 1.3019447 ],,
[0.45475876 0.05424929],[0.80748385 0.10667896],[1.0381421  0.19489622],[1.1708148  0.29600286],[1.2362354 0.3906455],[1.2135507  0.46548843],[1.116981 0.523716],[0.9535447 0.557827 ],,
[0.5430001  0.07812357],[0.9134868  0.22235394],[1.1328471  0.40181828],[1.2580707 0.5949116],[1.3340504  0.78282356],[1.3488047  0.97989464],[1.3548614 1.1667142],[1.3577213 1.3260269],,
[0.39771044 0.05959034],[0.73378706 0.23009872],[0.95592946 0.59110785],[1.0538738 1.1561384],[0.9824857 1.8770738],[0.8301077 2.7137003],[0.6184938 3.5878134],[0.3575974 4.25765  ],,
[0.33181593 0.05523968],[0.5896798  0.16691065],[0.7527432 0.3264022],[0.81932485 0.47325182],[0.74343026 0.51607275],[0.47968045 0.44095373],[-0.00488758  0.21958303],[-0.6539651  -0.14622116],,
[0.36742604 0.07694244],[0.6291867  0.17961168],[0.76783085 0.3555975 ],[0.7856115  0.63744164],[0.6906352 1.0163522],[0.37349895 1.5079579 ],[-0.20056121  1.9672308 ],[-0.91387564  2.3931546 ],,
[0.45860484 0.07744837],[1.0618943  0.39386702],[1.6491187 1.0407076],[2.2061064 1.9617305],[2.699824  3.0535092],[3.103034 4.255518],[3.3408184 5.394371 ],[3.502262 6.41115 ],,
[0.538519  0.0278039],[0.93815035 0.07250357],[1.2070702  0.18372965],[1.3391573  0.29432487],[1.3601161 0.3794589],[1.3045545  0.42071295],[1.1172771  0.38609362],[0.73357403 0.40452147],,
[0.45290202 0.07821512],[0.85857034 0.32551098],[1.1872134  0.79714155],[1.3547477 1.4749103],[1.3173414 2.2956138],[1.0261137 3.168239 ],[0.48485047 3.9487767 ],[-0.20126835  4.683333  ],,
[0.429122   0.06654501],[0.7440903  0.21380281],[0.96062845 0.50507736],[1.1160865  0.94122124],[1.2137094 1.5099788],[1.2233502 2.1252775],[1.1410549 2.719141 ],[0.9975302 3.2852168],,
[0.37243843 0.08204651],[0.6860261  0.19741917],[0.870527  0.3641076],[0.959863   0.58458567],[1.0003593  0.86916494],[0.98228866 1.190578  ],[0.92202103 1.4837103 ],[0.7709634 1.7208228],,
[0.53818774 0.12642527],[0.99573404 0.42085743],[1.294102   0.90359926],[1.39206   1.5971642],[1.1893989 2.3439293],[0.68939435 3.0515213 ],[-0.07480361  3.616301  ],[-1.0102184  3.9519062],,
[0.49604064 0.09269714],[0.877924   0.14675283],[1.0970403 0.1950674],[1.1726719  0.25398493],[1.1316036  0.30848265],[0.8532237  0.40924406],[0.2920875 0.5478864],[-0.48091704  0.68427896],,
[0.5198419  0.09308243],[0.9251231  0.27617502],[1.1882033 0.5828695],[1.2811793  0.95872736],[1.1999236 1.3554306],[0.9307945 1.8418441],[0.4721853 2.268855 ],[-0.0747405  2.6867843],,
[0.48607245 0.08744669],[0.9624704  0.29007435],[1.3343366 0.6475673],[1.5195881 1.0945735],[1.517478  1.6073737],[1.3410752 2.170957 ],[1.0059056 2.7128792],[0.56995034 3.2254882 ],,
[0.4666823  0.06999397],[0.8721124  0.04160881],[ 1.1845059  -0.10446978],[ 1.3987468 -0.3799584],[ 1.4624273 -0.8362994],[ 1.3967834 -1.4785013],[ 1.1997257 -2.2208066],[ 0.86298054 -2.9687402 ],,
[0.36551252 0.05083323],[ 0.67824674 -0.00423431],[ 0.9877038  -0.12760901],[ 1.2645981  -0.49868035],[ 1.4156935 -1.1113217],[ 1.3171873 -1.8659151],[ 0.92434675 -2.7003894 ],[ 0.03047563 -3.397376  ],,
[0.4210698  0.07136011],[0.7341161  0.24132013],[0.9142888 0.5665579],[0.9482307 1.0887656],[0.720182  1.7431903],[0.1848375 2.4873452],[-0.626346   3.2373862],[-1.5797633  3.985889 ],,
[0.45558155 0.05669928],[0.8306409  0.24248743],[1.1442567 0.5883417],[1.370821  1.0821257],[1.5168823 1.6527004],[1.5785424 2.2350707],[1.5565423 2.7853675],[1.4506011 3.2796164],,
[0.4280516 0.077425 ],[0.81454366 0.28271294],[1.1434056  0.72589684],[1.349265  1.3197451],[1.3739305 2.0152698],[1.1586982 2.7303371],[0.73599195 3.3819122 ],[0.19051008 3.9010072 ],,
[0.4622904  0.07643223],[0.80834574 0.22793531],[1.0357429 0.5046983],[1.1190234 0.8698015],[1.0685687 1.2832041],[0.8856299 1.727828 ],[0.58440244 2.1326184 ],[0.17193198 2.3523297 ],,
[0.6171361  0.07472134],[1.2210398 0.3640766],[1.7489771 0.9705057],[2.1913319 1.8235435],[2.5519865 2.8291411],[2.869409 3.863855],[3.2139938 4.8633213],[3.6078885 5.777706 ],,
[0.33210337 0.00732994],[0.53520274 0.1106081 ],[0.7556129  0.42762804],[0.9129306 1.0333552],[0.9845477 1.9016995],[0.9970158 2.8907056],[0.8896839 3.9174838],[0.63591367 4.8197975 ],,
[0.658061   0.04297924],[1.1320139 0.1836772],[1.4208658  0.44335938],[1.562861  0.8047056],[1.5928932 1.2297306],[1.5034003 1.6280966],[1.32579   2.0152597],[1.1092381 2.3671112],,
[0.4875262 0.1030426],[0.9217377 0.3264637],[1.2371607 0.6382766],[1.4111522  0.98836184],[1.3831754 1.4022031],[1.162848  1.8725691],[0.77589273 2.371881  ],[0.28724486 2.8865576 ],,
[0.40594393 0.06422806],[0.6998634  0.22255182],[0.8962921  0.48892164],[0.97701347 0.84650755],[0.94252014 1.3219099 ],[0.77030385 1.8588862 ],[0.45749104 2.4271626 ],[0.10813095 2.9409595 ],,
[0.52511066 0.11550236],[0.9974618  0.35011387],[1.3581432 0.8212981],[1.6383951 1.4596868],[1.7819793 2.169715 ],[1.7078831 2.7804837],[1.4990547 3.2624202],[1.2556849 3.6101475],,
[0.42036617 0.04110813],[0.72252285 0.219378  ],[0.9143939 0.5936451],[1.0480723 1.2059326],[1.0892191 2.0332203],[1.042207  2.9652243],[0.93769586 3.9064102 ],[0.79875195 4.755678  ],,
[0.4728279 0.0541482],[0.90690327 0.22424793],[1.3157382 0.6382885],[1.6297482 1.2752194],[1.8287524 2.0840297],[1.8895422 3.000278 ],[1.7922257 3.9714293],[1.5686859 4.9053016],,
[0.5896348  0.07484579],[1.099051   0.34074926],[1.4994849 0.8546448],[1.7657231 1.5789886],[1.9624339 2.4586787],[2.1606407 3.4208636],[2.3478384 4.4214654],[2.5135884 5.379398 ],,
[0.7794864  0.08418751],[1.490132  0.3067975],[2.1284862  0.65785503],[2.6475415 1.1020017],[2.9918706 1.5814414],[3.1606414 2.0464902],[3.144481  2.5358124],[3.0086215 2.9722486],,
[0.41249365 0.06407404],[0.7806477 0.1707406],[1.112351   0.33278894],[1.3615066 0.478302 ],[1.5194876  0.60337543],[1.579366  0.7244544],[1.4947163  0.82515574],[1.2834957  0.83533144],,
[0.39769098 0.03385878],[0.76721877 0.26126862],[1.1569159  0.85931826],[1.6061857 1.8066683],[1.9854962 2.8494244],[2.2587492 3.9645529],[2.4638505 5.0702295],[2.6869233 6.0697374],,
[0.21782093 0.04359245],[0.3854168  0.05228853],[0.50355816 0.0550437 ],[0.60711336 0.00532675],[ 0.61755395 -0.05941105],[ 0.497284  -0.1313932],[ 0.21176495 -0.19185376],[-0.17914303 -0.2326634 ],,
[0.78588307 0.09469032],[1.3853428  0.21672392],[1.7475955  0.32704258],[1.8982103  0.44238138],[1.9500582  0.58639145],[1.8562907 0.7264433],[1.6195747 0.8019614],[1.2800802  0.81841946],,
[0.43668717 0.08088541],[0.8355118 0.312963 ],[1.1425817  0.76113653],[1.2690784 1.307312 ],[1.2292044 1.8553205],[1.0533513 2.2783175],[0.7615299 2.4987855],[0.3398405 2.4254715],,
[0.5194903  0.05798626],[1.0492779  0.32294703],[1.4605055 0.8830075],[1.6886925 1.6666226],[1.8410203 2.5941148],[1.9898233 3.60957  ],[2.202027 4.607899],[2.483667  5.6039143],,
[0.43755597 0.05459547],[0.7903434  0.07965946],[1.0657607  0.09437323],[1.2559152  0.11089802],[1.370953  0.1612277],[1.4053843  0.27499008],[1.3267015  0.47900438],[1.1574486 0.7528243],,
[0.40177286 0.07999372],[0.78005916 0.03437018],[ 1.1288695  -0.19702077],[ 1.3577852  -0.63467956],[ 1.3395123 -1.2798061],[ 1.061254  -2.0086937],[ 0.5646873 -2.698752 ],[-0.01187578 -3.1740427 ],,
[0.46287066 0.09000397],[0.88010263 0.04450917],[ 1.1977105  -0.15104365],[ 1.3768207  -0.45619345],[ 1.3297262 -0.8949163],[ 0.9387881 -1.3756268],[ 0.24709255 -1.826035  ],[-0.62810326 -2.317614  ],,
[0.3975819 0.0408082],[0.76460314 0.29094648],[1.1116098 0.7916584],[1.3556004 1.5965576],[1.4584793 2.631693 ],[1.4271541 3.8144464],[1.3548836 5.175348 ],[1.25501   6.5410333],,
[0.38096583 0.05679941],[0.7137498 0.2235403],[0.9505123 0.6037984],[1.0130117 1.256043 ],[0.8679496 2.1171145],[0.530642  3.0957766],[0.05034089 4.066328  ],[-0.58350617  4.9916162 ],,
[0.54051125 0.06151915],[1.0395504  0.09550333],[1.3408669  0.21855879],[1.461036   0.33348608],[1.4799955 0.5451579],[1.4596107 0.8245292],[1.3802307 1.265142 ],[1.3916612 1.6551051],,
[0.43236727 0.06641912],[0.85463935 0.25208187],[1.1860744  0.63361883],[1.3322072 1.1606431],[1.3041668 1.7944822],[1.1537619 2.531433 ],[1.0046415 3.25003  ],[0.86423224 3.94736   ],,
[0.3646873 0.0640955],[0.7465255  0.03018546],[ 1.0769613  -0.18396306],[ 1.3139329  -0.64493155],[ 1.2062948 -1.3723884],[ 0.6160377 -2.1765182],[-0.40281808 -2.794121  ],[-1.5932356 -3.0834563],,
[0.26330605 0.04221678],[0.49080908 0.003968  ],[ 0.79475015 -0.18425202],[ 1.0328908  -0.60197926],[ 1.0724459 -1.4045539],[ 0.8466547 -2.3770409],[ 0.42197502 -3.3113213 ],[-0.09495921 -4.273698  ],,
[0.53649014 0.06455803],[1.0275464 0.3167405],[1.4456668 0.8492546],[1.7378225 1.6515784],[1.8708514 2.6190867],[1.7893689 3.6799102],[1.5228032 4.778914 ],[1.1547403 5.8292785],,
[0.35056233 0.06876898],[0.66751724 0.23278666],[0.9265966  0.56878185],[1.0789785 1.0508175],[1.0961305 1.6526957],[0.95925117 2.2959843 ],[0.6935755 2.8911753],[0.33001   3.3350291],,
[0.7119348  0.05370903],[1.4037107  0.24877453],[1.9905002  0.64729977],[2.4266524 1.2306952],[2.8268209 1.9950643],[3.2058427 2.8785253],[3.507292 3.793148],[3.739118  4.7153654],,
[0.48415288 0.08755064],[0.90475595 0.29864788],[1.2254928 0.6729975],[1.3867615 1.2179928],[1.3715755 1.8956251],[1.172015 2.669972],[0.8115804 3.5084233],[0.3598909 4.3471723],,
[0.36273375 0.05622196],[0.6287524  0.23107576],[0.7870227 0.6102543],[0.7988167 1.2273293],[0.5270019 1.9868922],[-0.06329499  2.7878294 ],[-0.84156644  3.6331596 ],[-1.6405795  4.4550405],,
[0.45948997 0.10513687],[0.8351705  0.35641813],[1.0733398 0.7732272],[1.0586157 1.2986817],[0.75375026 1.8493147 ],[0.12572028 2.4079208 ],[-0.7673663  2.865295 ],[-1.6990827  3.1404705],,
[0.5199313  0.03879547],[1.0586779 0.1115737],[1.4701822  0.26752758],[1.7855113  0.55068064],[1.9707025 1.0434241],[2.0144    1.7120085],[1.9359846 2.5901966],[1.7776518 3.5255451],,
[0.49608737 0.05974722],[1.0097708  0.23317671],[1.4907153 0.5744271],[1.9150486 1.0499063],[2.2739673 1.6001368],[2.555118  2.1751752],[2.7354255 2.7559037],[2.7953048 3.2409906],,
[0.5064282  0.05435371],[0.96519756 0.21980667],[1.37608  0.621665],[1.6393576 1.2566872],[1.6581445 2.0219717],[1.4872016 2.9722252],[1.2286391 3.9943976],[0.9459198 4.9629254],,
[0.52672714 0.02209997],[0.87123865 0.07275009],[1.0314598  0.28650331],[0.975815  0.8641906],[0.83116263 1.8113098 ],[0.5856335 2.9303026],[0.24230078 4.029456  ],[-0.13844207  4.9690313 ],,
[ 0.40542668 -0.00147223],[0.6525367  0.01123786],[0.85189795 0.0614965 ],[1.046455   0.11894059],[1.1977435  0.12252831],[1.2537365  0.14756751],[1.1940943  0.19837117],[1.0085871 0.2467401],,
[0.41983172 0.08317804],[0.7674244  0.28636503],[1.038058  0.6729131],[1.1824716 1.2294254],[1.1352706 1.903379 ],[0.8336386 2.5898209],[0.33424735 3.2640972 ],[-0.31029367  3.842998  ],,
[0.5202956  0.00746441],[1.0908854 0.0483942],[1.6588416  0.27895737],[2.141247  0.8124976],[2.4938436 1.6824656],[2.6663578 2.7917037],[2.6103454 4.072356 ],[2.4201293 5.365207 ],,
[0.39923215 0.04682112],[0.74559796 0.25159025],[1.06266    0.80477333],[1.3032273 1.7590933],[1.4298426 2.9011765],[1.4451083 4.123854 ],[1.4262385 5.423438 ],[1.4157546 6.695228 ],,
[0.63315296 0.08682394],[1.248488  0.3714881],[1.7987875  0.88712025],[2.2776363 1.5897226],[2.567881  2.4799638],[2.6946921 3.5819468],[2.6175537 4.7242675],[2.4287717 5.7752156],,
[0.45462757 0.06798601],[0.84683925 0.24886513],[1.1330057 0.5991435],[1.2720094 1.1214962],[1.2297615 1.8124361],[1.0044093 2.6589704],[0.59795547 3.5402083 ],[0.11684388 4.374577  ],,
[0.4878378  0.06569624],[0.89740807 0.33645678],[1.2578248  0.93064165],[1.5139769 1.8896298],[1.6422405 3.074017 ],[1.6944469 4.3595214],[1.7311372 5.67695  ],[1.8038704 6.9443116],,
[0.49157858 0.06198883],[1.0112725 0.2636056],[1.4640914 0.6743512],[1.8224866 1.2826643],[2.078095  1.9973388],[2.2471473 2.776432 ],[2.3377004 3.5800185],[2.351942  4.3472033],,
[0.48783198 0.04683638],[0.89018846 0.19649315],[1.1825106 0.5229516],[1.3583237 1.0929217],[1.4010851 1.9115343],[1.299556  2.9186692],[1.0724173 4.0564218],[0.7891731 5.238281 ],,
[0.57886255 0.07636881],[1.031795   0.31198692],[1.3731945 0.7945161],[1.5991018 1.5253086],[1.6638864 2.4351687],[1.5567722 3.4097295],[1.3580059 4.339405 ],[1.108521  5.1500745],,
[0.48848286 0.06517839],[0.9187314  0.30312443],[1.3230977 0.8601661],[1.6147028 1.745647 ],[1.7219676 2.8280644],[1.5829504 4.0086226],[1.2379873 5.1500335],[0.7469672 6.1280317],,
[ 0.3011234  -0.02135205],[0.54322433 0.08012795],[0.7456052  0.41883874],[0.93693054 1.1012824 ],[1.1752357 1.9790771],[1.4490755 2.9663393],[1.7774358 4.003542 ],[2.1014857 5.0537176],,
[0.5542057  0.06010866],[1.054248   0.27101183],[1.4762912 0.6917772],[1.8220273 1.3332458],[2.0563831 2.0914726],[2.230207  2.9023614],[2.329106 3.786983],[2.3320298 4.649842 ],,
[0.39516032 0.01535177],[0.75309986 0.22389936],[1.0709026  0.73625755],[1.2379186 1.5885406],[1.1992232 2.6999307],[0.97545993 4.004661  ],[0.6334245 5.3646626],[0.24553247 6.6783113 ],,
[0.51314664 0.08354473],[1.068341   0.55087805],[1.6150224 1.384469 ],[2.1030297 2.440147 ],[2.5969722 3.6939278],[3.1014721 5.0057716],[3.619655  6.2872095],[4.1761746 7.53138  ],,
[0.6795185  0.07089329],[1.2932816  0.34984398],[1.8042637  0.90839195],[2.1138558 1.72967  ],[2.179216  2.7628436],[2.008833  3.9204893],[1.6838189 5.0760555],[1.3256047 6.214941 ],,
[0.5053448  0.04140902],[0.9546504  0.33519125],[1.3315212 1.0081067],[1.5313313 1.9969292],[1.52008   3.1958737],[1.2984672 4.475963 ],[0.95555514 5.760123  ],[0.5674099 7.0007052],,
[0.5922497  0.06245041],[1.1612042 0.3292737],[1.7037297 0.8616519],[2.149371  1.6380925],[2.4537163 2.559639 ],[2.6556323 3.5403962],[2.801623 4.595826],[2.8664205 5.5844374],,
[0.5432672  0.04171753],[0.9980014 0.2739544],[1.3252733 0.7710924],[1.5449867 1.5795503],[1.7014936 2.6253629],[1.7963905 3.8184762],[1.8824227 5.0969825],[1.98151   6.3688016],,
[0.59596705 0.05402899],[1.0869528 0.2651744],[1.4722122  0.73361826],[1.7952873 1.4281011],[2.0311732 2.2981696],[2.1307843 3.284748 ],[2.0555973 4.2931457],[1.8442158 5.2572436],,
[0.42815998 0.02950859],[0.8020092  0.18158388],[1.1598766 0.5329952],[1.447124 1.094285],[1.590152  1.8456292],[1.6254869 2.752346 ],[1.6062555 3.7711735],[1.5707344 4.7558274],,
[0.5431237  0.06523418],[1.0878277 0.3374071],[1.6140773  0.91238403],[2.0111594 1.7225275],[2.2563288 2.7040515],[2.3075418 3.800795 ],[2.1822429 4.8974185],[1.961602  5.9504237],,
[0.46785265 0.04560566],[0.84648854 0.3090043 ],[1.1168361  0.90234613],[1.1927159 1.8265319],[1.028813  2.9706264],[0.69622326 4.2269306 ],[0.3098607 5.5039406],[-0.0624837  6.785918 ],,
[0.4447852 0.0520668],[0.87764597 0.33869457],[1.3055795  0.95608664],[1.6218668 1.8456459],[1.768828  2.9110975],[1.7854949 4.034171 ],[1.757771 5.157584],[1.7556331 6.2200336],,
[0.35906717 0.04512072],[0.70795536 0.2892747 ],[1.0602801 0.8726897],[1.2681767 1.770525 ],[1.3144447 2.9748487],[1.1830363 4.292986 ],[0.91413623 5.633129  ],[0.5833473 6.9199324],,
[0.5314492  0.02804852],[1.0086663  0.27011824],[1.4816701  0.90644646],[1.8338574 1.8865123],[2.0360682 3.0739903],[2.1342409 4.3834367],[2.1734035 5.713988 ],[2.2153406 7.00761  ],,
[0.43403223 0.01015186],[0.8946389 0.3257885],[1.4320991 1.0349479],[1.9028293 2.0380082],[2.2264295 3.2133102],[2.4822686 4.4447756],[2.6978183 5.6828747],[2.8981087 6.8100896],,
